@relation sift

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute feat60 numeric
@attribute feat61 numeric
@attribute feat62 numeric
@attribute feat63 numeric
@attribute feat64 numeric
@attribute feat65 numeric
@attribute feat66 numeric
@attribute feat67 numeric
@attribute feat68 numeric
@attribute feat69 numeric
@attribute feat70 numeric
@attribute feat71 numeric
@attribute feat72 numeric
@attribute feat73 numeric
@attribute feat74 numeric
@attribute feat75 numeric
@attribute feat76 numeric
@attribute feat77 numeric
@attribute feat78 numeric
@attribute feat79 numeric
@attribute feat80 numeric
@attribute feat81 numeric
@attribute feat82 numeric
@attribute feat83 numeric
@attribute feat84 numeric
@attribute feat85 numeric
@attribute feat86 numeric
@attribute feat87 numeric
@attribute feat88 numeric
@attribute feat89 numeric
@attribute feat90 numeric
@attribute feat91 numeric
@attribute feat92 numeric
@attribute feat93 numeric
@attribute feat94 numeric
@attribute feat95 numeric
@attribute feat96 numeric
@attribute feat97 numeric
@attribute feat98 numeric
@attribute feat99 numeric
@attribute feat100 numeric
@attribute feat101 numeric
@attribute feat102 numeric
@attribute feat103 numeric
@attribute feat104 numeric
@attribute feat105 numeric
@attribute feat106 numeric
@attribute feat107 numeric
@attribute feat108 numeric
@attribute feat109 numeric
@attribute feat110 numeric
@attribute feat111 numeric
@attribute feat112 numeric
@attribute feat113 numeric
@attribute feat114 numeric
@attribute feat115 numeric
@attribute feat116 numeric
@attribute feat117 numeric
@attribute feat118 numeric
@attribute feat119 numeric
@attribute feat120 numeric
@attribute feat121 numeric
@attribute feat122 numeric
@attribute feat123 numeric
@attribute feat124 numeric
@attribute feat125 numeric
@attribute feat126 numeric
@attribute feat127 numeric

@data
-0.018851,0.052125,0.034505,0.036541,0.003249,0,-0.001315,0.003959,0.020515,0.003681,0.01834,0.015705,0.00322,0.00051,-0.004722,0.039269,0.001983,0,0,0.000751,0.002871,0.003226,0.036191,0.082217,0.04877,0.019288,0,0.000675,0.000723,0.001979,0.000579,0.017888,-0.005182,0.010797,0.003414,0.014726,0.055414,0.096921,0.032704,0.002268,0,-0.01191,0.049299,0.018932,0.024224,0.037438,0.087321,0.007735,0.036875,0.02013,0,0,0,0.029118,0.027142,0.015182,0.016853,0,0,0,0.001904,0.014882,0.006326,0.036638,0,0,0.005879,0.036249,0.059206,0.044484,0,0,0,0,0.005033,0.104632,0.027049,0.006685,0,0,0.046617,-0.001258,0.007303,0.019548,0.026076,0.003965,0.005115,-0.006176,0.014284,0,0,0,0,0.002226,0.048467,0.11226,0,0,0,0.004918,0.2,0.017733,0,0,0,0,0,0.027833,0.122928,0.023382,0.00434,0,0,0,0.000209,0.00158,0.032945,0.07526,0.019682,0.004036,0,0,0,0,0,0.002291,0.102178,0.066793
0,0,0.048579,0.037671,0,0,0,0,0.039123,0.029711,0.055852,0.009299,0,0,0,-0.018541,0.033277,0.081878,0.047189,0,0,0,0,-0.015942,-0.001845,0.038352,0.08154,0.005576,0,0,0,0,0,0.002468,0.086219,0.033478,0,0,0,0,0,0.015646,0.144692,0.086586,0,0,0,0,0.016924,0.10517,0.058754,0.012181,0,0,-0.010622,0.009356,0.048085,0.08181,0.024185,0.004069,0,0,0,-0.025767,0,0.004966,0.075971,0.018033,0,0,0,0,0,0,0.031017,0.2,0.005048,0,0,0,0.025369,0.013017,0.008335,0.006451,0.014793,0.003362,-0.005092,0.003699,0,0.004073,0.016802,0.033363,0.019247,0.000106,0.000688,0,0,0.030523,0.075343,0.012181,0,0,0,0,0.004883,0.019893,0.083899,0.024296,0.000684,0.000043,0.000219,-0.000254,0,0,0,0.022336,0.020741,0.008164,0.002402,0.012658,0.001643,0,0.003208,0.008958,0.015531,0.010488,0.004493,0.000856
-0.007255,0.018148,0.044408,0.033855,0,0,0,0,-0.040211,0.127569,0.059836,0.001085,0,0,0,0,-0.026998,0.079334,0.162436,0.014603,0,0,0,0,-0.017227,0.049869,0.057522,0.041417,0,0,0,0,0,0,0.006522,0.131367,0.017004,0,0,0,-0.041231,0.096368,0.093114,0.134411,0.003172,0,0,0,0.041338,0.055765,0.064095,0.040223,0.001639,0,0,-0.023391,-0.018784,0.045872,0.024589,0.037969,0.020844,0.00091,0,0,0,0,0.054751,0.0972,0,0,0,0,0,0,0.003584,0.2,0.092338,0,0,0,0.000537,0.013008,0.005928,0.029247,0.04849,0.01673,0.004831,-0.000038,0.001174,0,0.002263,0.003327,0.029098,0.010757,0.004618,0.004473,0,0,0.041619,0.05255,0,0,0,0,0,0.001605,0.1047,0.06447,0.006912,0,0,0,0.005254,0,0.027844,0.051936,0.008792,0.00241,-0.006352,0.034639,0.000252,0.003164,0.005772,0.005679,0.021532,0.0136,0.002431,0.002475
0.005444,0.020912,0.006565,0.012585,0.013962,0.01206,0.010217,0,0,0.001344,0.006605,0.053271,0.066092,0.005881,0.001734,0,0,0.022076,0.077454,0.010191,0.00002,0,0.001015,0.000338,0.024164,0.063185,0.001298,0,0,0,0,0,0.018973,0.058174,0.005619,0.000907,0.036299,0.03548,0.00045,0,0.014186,0.028989,0.085955,0.118378,0.004178,0.009342,0.012641,0.001158,0,0.035495,0.116506,0.00894,0,0,0,0,0.003338,0.066427,0.009136,0,0.001056,0.005818,0.00042,0,0.032646,0.045241,0.012394,0.040238,0.003772,0,0.005393,0.028483,0.016293,0.004564,0.041756,0.2,0.004723,0,0.002874,0.008096,0,0,0,0.023587,0.036413,0.009738,0.013248,0.000115,0,0,0.001375,0.002814,0.00167,0.022658,0.013244,0.000795,0.008768,0.000766,0.005982,0.024696,0.001068,0,0.00407,0.046054,0,0,0.053098,0.1133,0.000834,0,0,0,0,0.014682,0.023915,0.003274,0.007526,0.00605,0.002652,0,0.002035,0.009982,0.014652,0.002147,0.00102,0.001128,-0.000592,0.003489
0,0,0,0.00015,0.049271,0.02698,0.007003,0.000673,0,0,0.022903,0.031386,0.021207,0.006078,-0.000608,0.004935,0,0.027636,0.067889,0.007458,0,0,0,0,0.003863,0.066368,0.025673,0,0,0,0,0,0.004541,0.072069,0.023946,0.002439,0.007321,0.005104,0.003568,0.001376,0,0.008543,0.024157,0.2,0.01773,0,-0.005627,0.013928,0,0.005314,0.065522,0.020256,0.000847,0.000759,0.003961,0.001282,0,0.000702,0.0062,0.000748,0.000529,0.008128,0.022495,0.001735,0.002543,0.04671,0.024911,0.004529,0.004924,0.062642,0.00296,0,0.00791,0.014602,0.003681,0.130196,0.056171,0.002716,-0.005341,0.032194,0,0,0,0.031459,0.047227,0.015745,0.007541,0.000656,0,0.00018,0.008362,0.007223,0.001716,0.002281,0.012613,0.004496,0,0.004498,0.006025,0.056325,0.040413,0.003968,-0.000354,0.003878,0.001705,0.001423,0.001509,0.060096,0.012033,0,-0.011499,0.072089,0,0,0.009774,0.062133,0.022918,0.000482,0,0,0,0.003655,0.019023,0.002177,0.001447,0.008037,0.00438,0
0.002153,0.009673,0.013465,0.025426,0.024222,0.013053,0.000109,0.001841,0.003143,0.014698,0.08386,0.069183,0,0,-0.011915,0.060863,0.029209,0.000098,0.014332,0.020275,0,0,-0.059138,0.163948,0,0,0.033438,0.097581,0.00995,0.001291,-0.00008,0.000469,0,0,0.013134,0.061968,0.097464,0.014416,0,0,0,0.002327,0.048725,0.2,0.018978,0.015808,0.003406,0,0.000723,0.006751,0.004439,0,0,0.001416,0.024291,0.093644,0,0,0.015185,0.066958,0.023083,0.000703,0,0,0,0.000813,0.112744,0.066001,0.001512,0,0,0,0,0,0.034124,0.132217,0.04594,0.004837,0,0,0.002136,0.025567,0.02503,0.00507,0,0.00489,0.027749,0.048732,0.001583,0.021133,0.063821,0.030756,0.002912,0,0,-0.000581,0,0,0.010333,0.030581,0.027758,0.018072,0.000188,0,0,0,0.000036,0.022664,0.077927,0.009259,0,0,0,0,0.013072,0.076116,0.024905,0.010573,0,0,0,0,0,0.004993,0.017791,0.031127,0.012318,0.003763
0.070869,0.113402,0.01461,0.009954,0.007023,0.004643,-0.004934,0.00424,0.087521,0.00096,0.07101,0.168232,0.011876,0,-0.007634,0.002128,0.060924,0.02762,0.05096,0.015792,0,0,-0.010734,0.006293,0.021861,0.018467,0.012457,0,0,0,-0.041588,0.085282,0,0.002039,0.062607,0.153013,0.022888,0,-0.032493,0.09792,0.008701,0.007698,0.065652,0.2,0,0,-0.033461,0.134427,0.009837,0.004139,0.025625,0.045776,0.000909,0.000472,-0.013365,0.033431,0.114572,0.03492,0.011097,0,0,0,-0.017412,0.003638,0,0,0.066767,0.095372,0,0,-0.017793,0.054257,0.034532,0.008751,0.029732,0.124062,0.006466,0,-0.047147,0.130553,0,0,0.010401,0.058021,0.026732,0.003119,0.001157,0,0.012882,0.008635,0.030771,0.015986,0.001148,0,-0.022899,0.047005,0.000297,0.003742,0.008685,0.084096,0.004545,0,-0.00081,0.022636,0,0,0.002888,0.043822,0.011796,0.000477,0.01705,0.040485,0,0,0.029429,0.082638,0.017212,0.000802,0,0,0.001583,0,0.005084,0.026384,0.001563,0.000776,0.003218,0.013126
0.003186,0.002823,0.011502,0.065662,0.018706,0.000854,0.004688,0.001197,0,0,0.00143,0.037262,0.053192,0.018546,0.002648,0.004742,0.00011,0.01409,0.043414,0.030579,0.001232,0.002411,0.00076,0.003308,0,0.012426,0.045958,0.035142,0.000102,0.001149,0.003196,0.002613,0,0,0,0.032015,0.2,0.028125,0.002535,0,0,0,0.000351,0.043029,0.112567,0.044595,0.002399,0,0,0.005914,0.038976,0.116427,0.096601,0.000802,0,0,0.017093,0.012004,0.038434,0.033259,0.003277,0.003985,0.006984,0.00086,0,0,0.006323,0.077604,0.111899,0.00528,0,0,0,0.000161,0.114156,0.157438,0.030939,0.007492,0,0,0,0,0.07417,0.167904,0.025046,0.000062,0,0,0,0.004818,0.00046,0.00203,0.008561,0.02457,0.024114,0.007375,0,0,0.045769,0.097301,0,0,0,0,0,0,0.050081,0.175784,0.016194,0,0,0,0,0,0.013803,0.046134,0.053195,0.004271,0,0,0,0,0.002888,0.010881,0.046982,0.011927,0,0
0.000004,0,0.034313,0.077122,0.003526,0.00093,0.001076,0.000686,0.001035,0.000604,0.024995,0.147236,0.026618,0.006679,0,0,0.002445,0,0.023682,0.052612,0.011613,0.004445,0.002809,0.001851,0.036974,0.01362,0.005123,0.003763,0.007496,0.00338,0.002405,0.027086,0,0.018667,0.095957,0.056308,0.000341,0,0,0,0,0.010846,0.046437,0.094005,0.048864,0,0,0,0.001137,0.020075,0.071574,0.115233,0.005991,0,0,0,0.013992,0.04014,0.042744,0.001005,0,0,0,0,0,0.065715,0.16751,0.010112,0,0,0,0,0.002349,0.144538,0.110109,0.023744,0,0,0,0,0,0.034981,0.2,0.01455,0,0,0,0,0.010036,0.054947,0.033908,0.002835,0,0,0,0.01683,0,0.016112,0.050315,0.030614,0.017184,0.000286,0,0,0,0.00354,0.040951,0.058924,0.009733,0,0,0,0.002257,0.0009,0.01058,0.013043,0.018001,0.009438,0.002193,0.003649,0.001461,0,0,0,0.009638,0.050817,0.011681,0.009548
0.000268,0.025663,0.0377,0.01589,0.006996,0.007143,0.005504,0.007676,0,0.000128,0.01827,0.037939,0.036119,0.000376,0,0,0,0.017668,0.008581,0.065406,0.040092,0,0,0,0.014338,0.007467,0.002542,0,0,0.000113,0.007042,0.056575,0.003861,0.000577,0.002409,0,0.024638,0.049338,0.004621,0.008721,0,0,0.001423,0.020175,0.083507,0.112431,0.00494,0,0,0,0,0.041138,0.2,0.018601,0,0,0.005557,0.001289,0.001287,0.001026,0.005577,0.011429,0.020237,0.014131,0,0,0,0,0.041321,0.158776,0.028179,0.001965,0,0,0,0.016263,0.05225,0.092179,0.045568,0,0,0,0.004594,0.150219,0.105834,0.021808,0,0,0,0,0,0.001616,0.046144,0.061436,0.008852,0,0.000989,0,0,0,0.042043,0.067276,0.003295,0.001653,0,0,0,0.028304,0.101553,0.048,0,0,0,0,0,0.068033,0.163688,0.012876,0,0,0,0,0,0.018604,0.044607,0.027499,0.019887,0.000075
0,0,0.004941,0.014471,0,0,0,0,0,0,0.015299,0.141119,0,0,0,0,0.002526,0.005042,0.021322,0.053506,0,0,0,0,0.010144,0.014033,0.000043,0,0,0,0,0.000287,0,0,0.005151,0.019919,0.000058,0,0,0,0,0,0.014261,0.2,0.002173,0,0,0,0,0,0.002117,0.047145,0.022289,0.003999,0.000062,0.000228,0.00034,0,0,0,0,0.00251,0.023376,0.00541,0,0,0.001927,0.021113,0.002362,0,0,0,0,0,0.032905,0.194014,0.000476,0,0,0,0.000067,0.014895,0.056255,0.029136,0.0003,0,0,0,0.005543,0.04681,0.008576,0,0,0,0,0,0,0,0.001716,0.016858,0.001188,0,0,0,0,0,0.028409,0.15516,0.000254,0,0,0,0,0.011892,0.045924,0.025453,0.000222,0,0,0,0.004257,0.024971,0.003728,0,0,0,0,0.003285
0,0,0,0.038833,0.012298,0,0,0,0,0,0,0.110525,0.029983,0,0,0,0,0,0.002841,0.2,0.047445,0.013928,0,0,0,0,0,0.001102,0.019253,0.068933,0.011944,0,0,0,0.003465,0.042921,0.0026,0,0,0,0,0,0.015668,0.155961,0.007303,0,0,0,0,0,0.000315,0.07383,0.104627,0.0452,0,0,0,0,0,0,0.033868,0.085091,0.011288,0,0,0,0.006518,0.0415,0.001424,0,0,0,0,0,0.002731,0.070229,0.068387,0.004077,0,0,0,0,0,0,0.058912,0.080055,0,0,0,0,0,0,0.052352,0.044442,0,0,0,0,0.001426,0.010224,0.007356,0.000034,0,0,0,0,0.000603,0.014867,0.028352,0.006506,0,0,0,0,0,0.020229,0.035008,0.008751,0,0,0,0,0.000483,0.026902,0.02302,0,0,0
0,0.02384,0.130026,0.006953,0,0,0,0,0,0.079462,0.099931,0,0,0,0,0,0.00247,0.176404,0.081104,0,0,0,0,0,0.02216,0.174683,0.007934,0,0,0,0,0,0,0.018221,0.128651,0.040195,0,0,0,0,0,0.04008,0.121208,0.010383,0.017559,0.015728,0.003676,0,0.000306,0.087277,0.079841,0.027084,0.010046,0,0,0,0.001286,0.123931,0.064362,0,0,0,0,0,0,0,0.000104,0.066826,0.073199,0,0,0,0,0,0.013328,0.049085,0.019889,0.009365,0.001526,0.006837,0,0.001576,0.033296,0.2,0.032504,0.002573,0,0,0,0.020004,0.030828,0.011743,0.028317,0.02065,0.000031,0,0,0.012003,0.014541,0.025154,0.064426,0.000444,0,0,0,0,0.001578,0.027013,0.092974,0.002605,0,0,0,0,0,0.011198,0.1466,0.025509,0,0,0,0,0,0,0.068112,0.060484,0,0
0,0,0,0.027888,0.039899,0.000786,0,0,0,0,0.020864,0.060683,0.003376,0,0,0,0,0,0.096937,0.095824,0,0,0,0,-0.021256,0.0522,0.06114,0.03462,0,0,0,0,0,0,0.004438,0.09096,0.010715,0,0,0,0,0,0.085309,0.129168,0,0,0,0,0,0,0.104961,0.118707,0.001812,0,0,0,0.00573,0,0.018354,0.086365,0.002104,0,0.001479,-0.001869,0,0,0.062657,0.069552,0,0,0,0,0,0,0.041875,0.2,0,0,0,0,0,0,0.018618,0.118441,0.021867,0,0,0,0,0,0.006966,0.039487,0.023032,0.018484,0.008873,0,0,0,0.003888,0.086406,0.013563,0,0,0,0,0,0,0.138061,0.02357,0,0,0,0,0,0,0.016955,0.034697,0.023459,0.013604,0.004559,0,0,0,0,0.050963,0.072366,0.003279,0
0,0,0,0.010169,0.026706,0.010128,0.000225,0,0,0,0.008896,0.116291,0.016715,0,0,0,0,0,0.01076,0.178637,0.028754,0,0,0,0.005352,-0.002111,0.01259,0.014155,0.003194,0.0006,-0.000963,0.004697,0,0,0,0.036268,0.070605,0.000598,0,0,0,0,0.013975,0.2,0.015997,0,0,0,0,0,0.004179,0.142113,0.051966,0,0,0,0,0,0,0.038406,0.039416,0.010212,0.008884,0.006215,0,0,0.001348,0.071991,0.037312,0,0,0,0,0,0.002646,0.170743,0.07815,0,0,0,0,0,0,0.090927,0.068532,0.002452,0.001157,0,0,0,0,0.014507,0.038445,0.101186,0.012695,0,0,0,0.001515,0.075094,0.030272,0,0,0,0,0,0.003228,0.06444,0.058627,0,0,0,0,0,0,0.044728,0.113782,0.001623,0.005717,0,0.002055,-0.000027,0.000991,0,0.007167,0.018536,0.006618,0.017495
0,0.061565,0.076844,0,0,0,0,0,0.001291,0.163064,0.077242,0,0,0,0,0,0.026035,0.195715,0.039064,0,0,0,0,0,0.027673,0.156892,0.001705,0,0,0,0,0,0,0.027238,0.084212,0.017752,0.004739,0.011379,0.004474,0,0.00011,0.043096,0.073313,0.060336,0.020977,0.004716,0,0,0,0.147508,0.086982,0,0,0,0,0,0.00605,0.188134,0.033811,0,0,0,0,0,0.000079,0.001896,0.000197,0.034874,0.049017,0.002784,0.000523,0.002738,0,0,0.024126,0.2,0.04375,0,0,0,0,0.005045,0.02663,0.024429,0.062974,0.033739,0,0,0.008224,0.005937,0.002578,0.000858,0.012115,0.027651,0.009921,-0.000125,0,0.010271,0.015748,0.025402,0.051595,0.000309,0,0,0,0,0.000385,0.015142,0.123223,0.009595,0,0,0,0,0,0.000225,0.112189,0.04963,0,0,0,0,0,0,0.0508,0.065013,0,0
0,0,0.019675,0.093133,0.003095,0,0,0,0,0,0.010745,0.142803,0.038396,0,0,0,0,0.016577,0.019596,0.051816,0.022511,0,0,0,0.033073,0.012914,0.000976,0,0,0,0.00694,0.051102,0,0,0.060308,0.083927,0,0,0,0,0,0,0.064845,0.155933,0.002157,0,0,0,0,0.008088,0.10985,0.109519,0.00079,0,0,0,0.025333,0.100659,0.021432,0,0,0,0,0,0,0.001424,0.072469,0.078822,0,0,0,0,0,0,0.07083,0.09857,0.006747,0,0,0,0,0,0.025757,0.2,0.033429,0,0,0,0.008018,0.021961,0.034081,0.027044,0,0,0,0,0,0.001342,0.040831,0.037994,0,0,0,0,0,0,0.056596,0.070942,0.004716,0,0,0,0,0,0.026228,0.139744,0.012635,0,0,0,0,0.000305,0.001201,0.037958,0.026721,0.006479,0.001042,0
0,0,0.000064,0.018322,0.007813,0.000513,0,0,0,0,0.000072,0.079328,0.014332,0,0,0,0,0,0,0.029752,0.016722,0,0,0,0,0,0.000846,0.017414,0.019707,0,0,0,0,0.003512,0.022917,0.015078,0,0,0,0,0,0,0.072357,0.090005,0,0,0,0,0.008212,0.058216,0.023946,0.007579,0,0,0,0,0.000273,0.009645,0.016875,0.018225,0.002461,0,0,0,0,0.000513,0.005367,0.030174,0.002113,0,0,0,0,0,0.010136,0.2,0.00124,0,0,0,0.009773,0.028167,0.011671,0.016215,0,0,0,0,0.009303,0.032715,0.002136,0,0,0,0,0.000119,0,0.000875,0.007238,0.021325,0.001322,0,0,0,0,0,0.021414,0.135503,0.000273,0,0,0,0.012134,0.037267,0.013772,0.011295,0,0,0,0,0.003924,0.032583,0.007159,0.00064,0,0,0,0
0,0,0.017681,0.15524,0.005915,0,0,0,0,0.000828,0.026786,0.173705,0.008098,0,0,0,0,0.009273,0.027193,0.069499,0.004552,0,0,0,0.024183,0.047238,0.008182,0,0,0,0,0,0,0.009988,0.131579,0.141728,0,0,0,0,0,0,0.145592,0.2,0,0,0,0,0,0.051229,0.152325,0.009739,0,0,0,0,0,0.089933,0.067505,0,0,0,0,0,0,0.001022,0.014524,0.173946,0.068812,0.001646,0,0,0,0.021798,0.080413,0.184805,0.023696,0,0,0,0,0.002101,0.032788,0.108969,0.122779,0.003874,0,0,0,0.052593,0.051442,0.030583,0.010732,0,0,0,0.009463,0.002338,0.001651,0.022561,0.043369,0.0027,0.005366,0.007113,0.016558,0.043928,0.001249,0.000361,0,0.014919,0.015672,0.011669,0.001033,0,0,0.082019,0.105551,0.001275,0.001401,0.001652,0,0,0.000075,0.064076,0.111662,0,0,0
0,0.00334,0.022787,0.024084,0.008644,0.01285,0.010667,0.005196,0,0.002145,0.064644,0.054674,0.034437,0.01254,0.000435,0.001071,0.028095,0.140831,0.042279,0,0,0,-0.00276,0.006311,0.028314,0.096209,0.021325,0,0,0,0,0,0.000115,0.000834,0.012623,0.053146,0.029468,0.004575,-0.000035,0.008869,0,0.000225,0.130386,0.2,0,0,0,0,0.013854,0.021419,0.034037,0.049628,0.004923,0,0,0,0.009915,0.117649,0.026774,0.007325,0.000267,0,0.001962,0.005956,0,0,0.001567,0.069305,0.056915,0,0,0,0,0,0,0.080957,0.1856,0.004112,0,0,0,0,0,0.013937,0.191626,0.027002,0,0,0,0,0,0.002682,0.066494,0.045525,0.009699,0,0.000572,0.032961,0.015414,0.008062,0.00577,0,0,0,0,0.0175,0.01816,0.035108,0.061472,0,0,0,0,0,0.001649,0.016344,0.11408,0.013726,0,0,0,0,0,0.005208,0.096536,0.030577,0,0
0.00065,0.012488,0.101044,0.049763,0,0,0,0,0.006818,0.047564,0.056928,0.010976,0,0,0,0,0.012773,0.080886,0.004903,0,0,0,0,0,0.014197,0.052549,0.005777,0,0,0,0,0.000165,0.004211,0.013503,0.026769,0.059688,0.025624,0,0.000302,0.003066,0,0.003756,0.057997,0.069198,0.024419,0,0,0,0.032432,0.089047,0.01329,0,0,0,0,0,0.029305,0.056151,0.00338,0,0,0,0,0.003522,0.002197,0,0.015816,0.050056,0.004883,0,0.004494,0.010145,0,0,0.041285,0.2,0.002916,0,0,0,0.006186,0.024004,0.028512,0.018366,0.000325,0,0,0,0.066446,0.045383,0.003117,0,0,0,0,0.002291,0,0.000356,0.003761,0.031615,0.013901,0.002887,0.000652,0,0,0,0.000004,0.164695,0.039404,0,0,0,0,0,0.027239,0.049722,0.001003,0,0,0,0.01529,0.011083,0.015086,0.006458,0,0,0.000391,0.002458
0,0,0.015346,0.067286,0,0,0,0,0,0,0.023861,0.129497,0.000598,0,0,0,0,0.011971,0.064634,0.064814,0.001281,0,0,0,0,0,0.007625,0.076495,0.006882,0,0,0,0,0,0.024838,0.057076,0.00365,0,0,0,0,0,0.016089,0.141068,0.006545,0,0,0,0,0.005254,0.077196,0.170401,0,0,0,0,0,0,0.010375,0.155813,0.000072,0,0,0,0,0,0.027179,0.039081,0,0,0,0,0,0,0.012024,0.158528,0,0,0,0,0,0,0.022506,0.2,0,0,0,0,0,0,0.021209,0.161628,0,0,0,0,0,0,0.011052,0.028545,0,0,0,0,0,0,0.008924,0.136357,0,0,0,0,0,0,0.025333,0.131066,0.000032,0,0,0,0,0,0.003325,0.023293,0.000204,0,0,0
0.000608,0.002601,0.001789,0.003916,0.001224,0.000001,0,0,0,0.001472,0.008341,0.041341,0.001462,0,0,0,0,0,0.030889,0.137437,0.001066,0,0,0,0,0,0.009247,0.042901,0.001224,0,0,0,0,0.000175,0.004404,0.014489,0.000126,0,0,0,0,0.00082,0.027998,0.043532,0,0,0,0,0,0,0.022815,0.186716,0.00234,0,0,0,0,0,0.014471,0.048553,0,0,0,0,0,0,0.002515,0.015249,0.002864,0.001414,0.000045,0,0,0,0.008481,0.064638,0.005001,0,0,0,0,0,0.015058,0.2,0.000104,0,0,0,0,0,0.001579,0.046117,0.00002,0,0,0,0,0,0.000609,0.018742,0.00136,0,0,0,0,0,0.000035,0.024122,0.021759,0.000747,0,0,0,0,0,0.132342,0.055371,0,0,0,0,0,0.000015,0.035823,0.005298,0,0,0
0,0,0,0.057816,0.022577,0,0,0,0.072144,0.009993,0.015557,0.05427,0,0,0,0.041934,0.057472,0.044964,0.082401,0.027624,0,0,0,0.032971,0.138338,0.004855,0,0,0,0,0,0.052303,0,0,0.016075,0.092035,0.012546,0,0,0,0.032441,0.018666,0.038578,0.181557,0.002972,0,0,0.004833,0.13966,0.012888,0.041683,0.061443,0.010129,0,0.002039,0.050358,0.140634,0.005371,0,0,0,0,0.001987,0.091942,0,0,0.028068,0.143324,0.003391,0,0,0,0,0,0.076811,0.194114,0.001786,0,0,0,0.138014,0.020812,0,0.000887,0.024657,0.002054,0.001405,0.139415,0.048282,0.01076,0.018312,0.006446,0.014375,0.016701,0.003209,0.023982,0,0,0.004197,0.143542,0.008838,0,0,0,0,0,0.110103,0.2,0.001306,0,0,0,0.167113,0.040514,0.029617,0.008825,0,0,0,0.011158,0.075094,0.061792,0.004125,0,0,0,0,0.022661
0,0,0.011302,0.070802,0.019492,0.001949,0.001265,0,0.008332,0,0.001042,0.056479,0.086576,0.022028,0.007611,0.003756,0,0,0.000465,0.106837,0.04386,0.022057,0.024979,0.001344,0,0,0,0,0,0.023537,0.156939,0.004071,0,0,0.034468,0.138226,0.01368,0,0,0,0.024501,0,0.054747,0.090659,0.000518,0.00173,0.012716,0.037682,0,0.000059,0.007781,0.038561,0.019242,0.023343,0.109565,0.009248,0,0,0,0,0,0.00162,0.154081,0.036531,0,0,0.011636,0.097464,0.014371,0.040453,0.057455,0,0,0,0.002685,0.175355,0.035175,0.024963,0.033571,0,0,0,0,0,0,0.013375,0.2,0.026692,0,0,0,0,0,0.003296,0.112832,0.018001,0,0,0.005,0.031597,0.030921,0.029995,0.007502,0,0,0,0.016617,0.107307,0.008379,0.004977,0.034659,0.00346,0,0,0,0,0,0,0.07722,0.044907,0,0,0,0,0,0.000696,0.025955,0.022366
0,0.000272,0.028675,0.060518,0.000542,0,0,0,0,0,0.127294,0.144431,0,0,0,0,0.004996,0.013328,0.041325,0.039799,0.002783,0.003129,-0.003799,0.015112,0,0.002318,0.106008,0.076248,0.010661,0,0,0,0,0,0.097554,0.061998,0,0,0,0,0,0,0.092157,0.191464,0,0,0,0,0,0,0.000252,0.009568,0.014253,0.063968,0.063903,0.038056,0,0,0.00361,0.073545,0.2,0.011422,0,0,0,0,0.025612,0.156371,0.02151,0,0,0,0,0,0.016675,0.080337,0.069249,0.023785,0,0,0.056647,0.001035,0.005296,0.022145,0.011957,0.013722,0.018103,0.032227,0.017508,0,0.00142,0.023076,0.093916,0.003026,0,-0.003648,0,0,0,0.084173,0.074379,0,0,0,0,0,0,0.000818,0.050606,0.051516,0,0,0,0,0,0.013507,0.074744,0.070567,0.002642,0.002159,0,0,0,0,0.011844,0.041633,0.020401,0.004107
